Channel_number:	CH3
Foil_name:	GE21-FOIL-M3-G12-KR-B02-0017
Production-delivery_date:	
User_name:	
Time_stamp:	20220217_21-33
Voltage (V)	Current (uA)	Time (s)
250.100000	0.004000	110.198000
250.100000	0.000000	112.154000
250.100000	0.000000	112.913000
250.100000	0.000000	113.484000
250.100000	0.001350	114.056000
250.100000	0.001350	114.637000
250.100000	0.001350	115.214000
250.100000	0.001550	115.796000
250.100000	0.001550	116.365000
250.100000	0.001550	116.941000
250.100000	0.001550	117.512000
250.100000	0.001400	118.089000
250.100000	0.001400	118.670000
250.100000	0.001250	119.249000
250.100000	0.001250	119.830000
250.100000	0.001250	120.402000
250.100000	0.001650	120.972000
250.100000	0.001650	121.551000
250.100000	0.001700	122.131000
250.100000	0.001700	122.713000
250.100000	0.001000	123.289000
250.100000	0.001000	123.869000
250.100000	0.001000	124.441000
250.100000	0.001300	125.021000
250.100000	0.001300	125.600000
250.100000	0.001300	126.179000
250.100000	0.001300	126.759000
250.100000	0.001300	127.339000
250.100000	0.001300	127.915000
250.100000	0.000000	129.907000
250.100000	0.000000	130.484000
250.100000	0.209000	131.064000
251.600000	0.209000	131.644000
251.600000	0.209000	132.223000
251.600000	0.742000	132.793000
258.600000	0.742000	133.374000
258.600000	0.742000	133.954000
266.100000	0.862000	134.524000
266.100000	0.862000	135.105000
266.100000	0.862000	135.677000
273.600000	0.883000	136.246000
273.600000	0.883000	136.828000
281.000000	0.885000	137.408000
281.000000	0.885000	137.987000
281.000000	0.885000	138.567000
288.500000	0.887000	139.146000
288.500000	0.887000	139.727000
288.500000	0.887000	140.299000
296.000000	0.887000	141.066000
296.000000	0.465000	141.644000
296.000000	0.465000	142.224000
300.000000	0.465000	142.806000
300.000000	0.465000	143.375000
300.100000	0.083000	143.957000
300.100000	0.083000	144.528000
300.100000	0.018000	145.106000
300.100000	0.018000	145.688000
300.100000	0.018000	146.267000
300.100000	0.007000	146.846000
300.100000	0.007000	147.426000
300.100000	0.004000	147.999000
300.100000	0.004000	148.576000
300.100000	0.004000	149.155000
300.100000	0.004000	149.727000
300.100000	0.004000	150.306000
300.100000	0.004000	150.886000
300.100000	0.004000	151.466000
300.100000	0.004000	152.044000
300.100000	0.004000	152.619000
300.100000	0.004000	153.197000
300.100000	0.004000	153.777000
300.100000	0.004000	154.353000
300.100000	0.004000	154.932000
300.100000	0.004000	155.509000
300.100000	0.003000	156.087000
300.100000	0.000000	158.046000
300.100000	0.000000	158.813000
300.100000	0.000000	159.392000
300.100000	0.000000	159.970000
300.100000	0.000900	160.542000
300.100000	0.000900	161.113000
300.100000	0.000900	161.692000
300.100000	0.001200	162.272000
300.100000	0.001200	162.853000
300.100000	0.001650	163.427000
300.100000	0.001650	164.000000
300.100000	0.001650	164.578000
300.100000	0.001200	165.159000
300.100000	0.001200	165.738000
300.100000	0.000900	166.317000
300.100000	0.000900	166.894000
300.100000	0.000900	167.470000
300.100000	0.000900	168.049000
300.100000	0.001950	168.627000
300.100000	0.001950	169.197000
300.100000	0.001450	169.777000
300.100000	0.001450	170.358000
300.100000	0.001450	170.926000
300.100000	0.001200	171.506000
300.100000	0.001200	172.078000
300.100000	0.001050	172.648000
300.100000	0.001050	173.231000
300.100000	0.001050	173.809000
300.100000	0.001250	174.390000
300.100000	0.000000	176.319000
300.100000	0.000000	176.897000
300.800000	0.109000	177.477000
300.800000	0.109000	178.050000
300.800000	0.109000	178.628000
307.100000	0.683000	179.207000
307.100000	0.683000	179.786000
314.600000	0.850000	180.368000
314.600000	0.850000	180.946000
314.600000	0.850000	181.524000
314.600000	0.880000	182.101000
322.100000	0.880000	182.679000
322.100000	0.880000	183.259000
329.600000	0.886000	183.836000
329.600000	0.886000	184.406000
329.600000	0.886000	184.979000
337.100000	0.885000	185.551000
337.100000	0.885000	186.129000
344.600000	0.888000	186.712000
344.600000	0.888000	187.477000
349.800000	0.592000	188.055000
349.800000	0.592000	188.634000
349.800000	0.592000	189.214000
350.100000	0.115000	189.792000
350.100000	0.115000	190.369000
350.100000	0.024000	190.949000
350.100000	0.024000	191.529000
350.100000	0.024000	192.106000
350.100000	0.008000	192.686000
350.100000	0.008000	193.264000
350.100000	0.008000	193.842000
350.100000	0.004000	194.420000
350.100000	0.004000	194.999000
350.100000	0.004000	195.576000
350.100000	0.004000	196.157000
350.100000	0.004000	196.736000
350.100000	0.004000	197.314000
350.100000	0.004000	197.894000
350.100000	0.004000	198.471000
350.100000	0.004000	199.048000
350.100000	0.004000	199.618000
350.100000	0.004000	200.190000
350.100000	0.004000	200.763000
350.100000	0.004000	201.341000
350.100000	0.004000	201.924000
350.100000	0.004000	202.494000
350.100000	0.000000	204.491000
350.100000	0.000000	205.258000
350.100000	0.000000	205.839000
350.100000	0.000150	206.416000
350.100000	0.000150	206.999000
350.100000	0.000150	207.574000
350.100000	0.001450	208.156000
350.100000	0.001450	208.734000
350.100000	0.001450	209.314000
350.100000	0.001450	209.894000
350.100000	0.001450	210.465000
350.100000	0.001450	211.043000
350.100000	0.001150	211.619000
350.100000	0.001150	212.200000
350.100000	0.001450	212.770000
350.100000	0.001450	213.343000
350.100000	0.001450	213.924000
350.100000	0.001250	214.500000
350.100000	0.001250	215.072000
350.100000	0.001350	215.643000
350.100000	0.001350	216.224000
350.100000	0.001350	216.802000
350.100000	0.001300	217.373000
350.100000	0.001300	217.956000
350.100000	0.001300	218.534000
350.100000	0.001250	219.106000
350.100000	0.001250	219.687000
350.100000	0.001250	220.265000
350.100000	0.000000	222.266000
350.100000	0.167000	223.033000
350.100000	0.167000	223.604000
351.300000	0.167000	224.180000
351.300000	0.167000	224.760000
357.900000	0.720000	225.338000
357.900000	0.720000	225.915000
357.900000	0.720000	226.495000
365.400000	0.857000	227.072000
365.400000	0.857000	227.648000
372.900000	0.883000	228.226000
372.900000	0.883000	228.799000
372.900000	0.883000	229.380000
380.500000	0.886000	229.959000
380.500000	0.886000	230.531000
388.000000	0.888000	231.110000
388.000000	0.888000	231.689000
388.000000	0.888000	232.268000
388.000000	0.885000	232.846000
395.400000	0.885000	233.426000
395.400000	0.518000	234.005000
399.900000	0.518000	234.581000
399.900000	0.518000	235.160000
399.900000	0.518000	235.738000
400.000000	0.095000	236.317000
400.000000	0.095000	236.894000
400.000000	0.020000	237.474000
400.000000	0.020000	238.049000
400.100000	0.000000	240.040000
400.000000	0.000000	240.800000
400.000000	0.000000	241.371000
400.100000	0.001300	241.949000
400.100000	0.001300	242.521000
400.100000	0.001300	243.094000
400.100000	0.002250	243.674000
400.100000	0.002250	244.253000
400.100000	0.001850	244.833000
400.100000	0.001850	245.412000
400.100000	0.001850	245.990000
400.100000	0.001550	246.571000
400.100000	0.001550	247.149000
400.100000	0.001250	247.727000
400.100000	0.001250	248.300000
400.100000	0.001250	248.868000
400.100000	0.001250	249.448000
400.100000	0.001850	250.021000
400.100000	0.001850	250.593000
400.100000	0.001650	251.175000
400.100000	0.001650	251.752000
400.100000	0.001650	252.332000
400.000000	0.001650	252.911000
400.000000	0.001650	253.491000
400.100000	0.001100	254.062000
400.100000	0.001100	254.643000
400.100000	0.001100	255.222000
400.100000	0.001700	255.800000
400.100000	0.000000	257.794000
400.100000	0.000000	258.371000
400.800000	0.109000	258.951000
400.800000	0.109000	259.525000
400.800000	0.109000	260.104000
407.000000	0.682000	260.674000
407.000000	0.682000	261.246000
414.500000	0.848000	261.824000
414.500000	0.848000	262.404000
414.500000	0.848000	262.981000
414.500000	0.879000	263.551000
422.000000	0.879000	264.129000
422.000000	0.879000	264.706000
429.500000	0.884000	265.287000
429.500000	0.884000	265.857000
429.500000	0.884000	266.438000
437.000000	0.885000	267.007000
437.000000	0.885000	267.588000
444.500000	0.886000	268.167000
444.500000	0.886000	268.935000
449.700000	0.598000	269.514000
449.700000	0.598000	270.095000
449.700000	0.598000	270.667000
450.000000	0.117000	271.235000
450.000000	0.117000	271.805000
450.000000	0.024000	272.385000
450.000000	0.024000	272.963000
450.000000	0.024000	273.541000
450.000000	0.008000	274.119000
450.000000	0.008000	274.696000
450.000000	0.008000	275.274000
450.000000	0.008000	275.855000
450.000000	0.005000	276.430000
450.000000	0.005000	277.009000
450.000000	0.005000	277.589000
450.000000	0.005000	278.163000
450.000000	0.004000	278.743000
450.000000	0.004000	279.323000
450.000000	0.004000	279.897000
450.000000	0.004000	280.477000
450.000000	0.004000	281.056000
450.000000	0.004000	281.633000
450.000000	0.004000	282.212000
450.000000	0.004000	282.792000
450.000000	0.004000	283.370000
450.000000	0.004000	283.947000
450.000000	0.000000	285.971000
450.000000	0.000000	286.730000
450.000000	0.000000	287.307000
450.000000	0.000750	287.887000
450.000000	0.000750	288.464000
450.000000	0.000750	289.043000
450.000000	0.001250	289.619000
450.000000	0.001250	290.199000
450.000000	0.001250	290.777000
450.000000	0.001300	291.352000
450.000000	0.001300	291.931000
450.000000	0.001300	292.511000
450.000000	0.001050	293.088000
450.000000	0.001050	293.667000
450.000000	0.001000	294.245000
450.000000	0.001000	294.822000
450.000000	0.001000	295.393000
450.000000	0.001350	295.973000
450.000000	0.001350	296.556000
450.000000	0.001850	297.138000
450.000000	0.001850	297.719000
450.000000	0.001850	298.299000
450.000000	0.001250	298.870000
450.000000	0.001250	299.442000
450.000000	0.001250	300.020000
450.000000	0.001500	300.599000
450.000000	0.001500	301.179000
450.000000	0.001500	301.755000
450.000000	0.000000	303.747000
450.000000	0.159000	304.515000
450.000000	0.159000	305.095000
451.100000	0.159000	305.670000
451.100000	0.159000	306.242000
457.700000	0.715000	306.819000
457.700000	0.715000	307.398000
457.700000	0.715000	307.976000
465.200000	0.857000	308.554000
465.200000	0.857000	309.131000
472.700000	0.882000	309.710000
472.700000	0.882000	310.282000
472.700000	0.882000	310.854000
480.300000	0.887000	311.432000
480.300000	0.887000	312.012000
487.800000	0.888000	312.583000
487.800000	0.888000	313.155000
487.800000	0.888000	313.725000
487.800000	0.889000	314.303000
495.300000	0.889000	314.882000
495.300000	0.529000	315.461000
499.900000	0.529000	316.041000
499.900000	0.529000	316.618000
499.900000	0.529000	317.197000
500.000000	0.098000	317.776000
500.000000	0.098000	318.348000
500.000000	0.021000	318.924000
500.000000	0.021000	319.505000
500.000000	0.021000	320.082000
500.000000	0.000000	322.038000
500.000000	0.000000	322.796000
500.000000	0.000000	323.376000
500.000000	0.001050	323.952000
500.000000	0.001050	324.532000
500.000000	0.001650	325.109000
500.000000	0.001650	325.687000
500.000000	0.001650	326.265000
500.000000	0.001850	326.844000
500.000000	0.001850	327.422000
500.100000	0.001850	327.993000
500.100000	0.001850	328.570000
500.100000	0.001850	329.151000
500.100000	0.001850	329.732000
500.000000	0.001850	330.311000
500.000000	0.001400	330.887000
500.000000	0.001400	331.466000
500.000000	0.001400	332.042000
500.000000	0.001400	332.623000
500.000000	0.001850	333.199000
500.000000	0.001850	333.777000
500.000000	0.001450	334.356000
500.000000	0.001450	334.938000
500.000000	0.001450	335.516000
500.000000	0.001750	336.092000
500.000000	0.001750	336.670000
500.000000	0.001450	337.250000
500.000000	0.001450	337.829000
500.000000	0.000000	339.818000
500.100000	0.000000	340.390000
500.100000	0.000000	340.971000
500.100000	0.000000	341.549000
504.400000	0.505000	342.128000
504.400000	0.505000	342.700000
511.800000	0.818000	343.281000
511.800000	0.818000	343.859000
511.800000	0.818000	344.439000
511.800000	0.873000	345.019000
519.300000	0.873000	345.600000
519.300000	0.884000	346.176000
526.800000	0.884000	346.756000
526.800000	0.884000	347.335000
526.800000	0.884000	347.913000
534.300000	0.886000	348.492000
534.300000	0.886000	349.067000
541.700000	0.887000	349.646000
541.700000	0.887000	350.416000
548.700000	0.794000	350.986000
548.700000	0.794000	351.566000
548.700000	0.794000	352.147000
550.100000	0.221000	352.725000
550.100000	0.221000	353.304000
550.100000	0.041000	353.884000
550.100000	0.041000	354.464000
550.000000	0.041000	355.043000
550.000000	0.011000	355.623000
550.100000	0.011000	356.199000
550.100000	0.011000	356.779000
550.100000	0.011000	357.359000
550.100000	0.006000	357.934000
550.100000	0.006000	358.507000
550.100000	0.005000	359.079000
550.100000	0.005000	359.657000
550.100000	0.004000	360.231000
550.100000	0.004000	360.810000
550.100000	0.004000	361.390000
550.200000	0.227000	361.959000
550.200000	0.227000	362.531000
550.100000	1.148000	363.110000
550.100000	1.148000	363.687000
550.100000	1.148000	364.266000
550.100000	0.227000	364.845000
550.100000	0.227000	365.425000
550.100000	0.000000	367.373000
550.100000	0.004850	368.139000
550.100000	0.004850	368.710000
550.100000	0.007600	369.286000
550.100000	0.007600	369.864000
550.100000	0.007600	370.446000
550.100000	0.005650	371.022000
550.100000	0.005650	371.594000
550.100000	0.004200	372.172000
550.100000	0.004200	372.755000
550.100000	0.004200	373.332000
550.100000	0.004200	373.911000
550.100000	0.003850	374.490000
550.100000	0.003850	375.066000
550.100000	0.003850	375.645000
550.100000	0.003650	376.222000
550.100000	0.003650	376.800000
550.100000	0.003250	377.375000
550.100000	0.003250	377.954000
550.100000	0.002650	378.531000
550.100000	0.002650	379.109000
550.100000	0.002650	379.685000
550.100000	0.001850	380.256000
550.100000	0.001850	380.837000
550.100000	0.002600	381.409000
550.100000	0.002600	381.988000
550.100000	0.002600	382.568000
550.100000	0.002600	383.146000
550.100000	0.000000	385.140000
550.100000	0.000000	385.716000
550.100000	0.192000	386.288000
551.400000	0.192000	386.869000
551.400000	0.192000	387.442000
551.400000	0.733000	388.020000
558.200000	0.733000	388.600000
558.200000	0.733000	389.179000
565.700000	0.860000	389.758000
565.700000	0.860000	390.332000
565.700000	0.860000	390.911000
573.200000	0.890000	391.490000
573.200000	0.890000	392.069000
580.700000	0.902000	392.649000
580.700000	0.902000	393.221000
580.700000	0.902000	393.799000
588.200000	2.117000	394.370000
588.200000	2.117000	394.949000
595.800000	1.208000	395.525000
595.800000	1.208000	396.291000
595.800000	0.587000	396.870000
595.800000	0.587000	397.449000
600.100000	0.587000	398.028000
600.100000	0.127000	398.605000
600.200000	0.127000	399.183000
600.200000	0.127000	399.762000
600.200000	0.127000	400.343000
600.200000	0.040000	400.921000
600.200000	0.040000	401.493000
600.200000	0.020000	402.071000
600.200000	0.020000	402.646000
600.200000	0.208000	403.224000
600.200000	0.208000	403.804000
600.200000	0.208000	404.380000
600.200000	1.219000	404.960000
600.200000	1.219000	405.539000
600.200000	0.225000	406.117000
600.200000	0.225000	406.696000
600.200000	0.225000	407.274000
600.200000	0.048000	407.850000
600.200000	0.048000	408.431000
600.200000	0.048000	409.010000
600.200000	0.048000	409.587000
599.400000	1.005000	410.163000
599.400000	1.005000	410.745000
601.400000	9.345000	411.319000
599.700000	0.000000	413.312000
599.700000	0.000000	414.079000
600.200000	0.613450	414.651000
600.200000	0.613450	415.226000
600.200000	0.238000	415.805000
600.200000	0.238000	416.385000
600.200000	0.238000	416.962000
600.200000	0.066800	417.539000
600.200000	0.066800	418.113000
600.200000	0.023500	418.685000
600.200000	0.023500	419.255000
600.200000	0.023500	419.826000
600.200000	0.011750	420.406000
600.200000	0.011750	420.986000
600.200000	0.009200	421.565000
600.200000	0.009200	422.135000
600.200000	0.009200	422.707000
600.200000	0.006850	423.287000
600.200000	0.006850	423.864000
600.200000	0.006850	424.446000
600.200000	0.006050	425.024000
600.200000	0.006050	425.594000
600.200000	0.006050	426.174000
600.200000	0.005350	426.746000
600.200000	0.005350	427.324000
600.200000	0.004800	427.895000
600.200000	0.004800	428.475000
600.200000	0.004800	429.047000
600.200000	0.004650	429.621000
600.200000	0.000000	431.603000
600.200000	0.000000	432.361000
600.200000	0.000000	432.941000
600.200000	0.000000	433.517000
600.200000	0.006000	434.096000
600.200000	0.006000	434.675000
600.200000	0.006000	435.253000
600.200000	0.006000	435.830000
600.200000	0.006000	436.409000
600.200000	0.005000	436.988000
600.200000	0.005000	437.566000
600.200000	0.005000	438.138000
600.200000	0.006000	438.717000
600.200000	0.006000	439.289000
600.200000	0.006000	439.864000
600.200000	0.006000	440.450000
600.200000	0.006000	441.028000
600.200000	0.006000	441.607000
600.200000	0.005000	442.186000
600.200000	0.005000	442.754000
600.200000	0.005000	443.327000
600.200000	0.005000	443.898000
600.200000	0.005000	444.469000
600.200000	0.005000	445.046000
600.200000	0.005000	445.616000
600.200000	0.006000	446.189000
600.200000	0.006000	446.760000
600.200000	0.006000	447.331000
600.200000	0.005000	447.899000
600.200000	0.005000	448.471000
600.200000	0.005000	449.043000
600.200000	0.005000	449.614000
600.200000	0.005000	450.177000
600.200000	0.005000	450.753000
600.200000	0.005000	451.324000
600.200000	0.005000	451.896000
600.200000	0.005000	452.468000
600.200000	0.005000	453.039000
600.200000	0.005000	453.609000
600.200000	0.005000	454.179000
600.200000	0.005000	454.759000
600.200000	0.005000	455.335000
600.200000	0.004000	455.906000
600.200000	0.004000	456.487000
600.200000	0.004000	457.066000
600.200000	0.004000	457.636000
600.200000	0.004000	458.218000
600.200000	0.004000	458.789000
600.200000	0.004000	459.362000
600.200000	0.004000	459.942000
600.200000	0.004000	460.523000
600.200000	0.004000	461.100000
600.200000	0.004000	461.674000
600.200000	0.004000	462.242000
600.200000	0.004000	462.822000
600.200000	0.005000	463.404000
600.200000	0.005000	463.984000
600.200000	0.005000	464.563000
600.200000	0.004000	465.140000
600.200000	0.004000	465.724000
600.200000	0.004000	466.301000
600.200000	0.004000	466.881000
600.200000	0.004000	467.454000
600.200000	0.005000	468.035000
600.200000	0.005000	468.612000
600.200000	0.004000	469.191000
600.200000	0.004000	469.762000
600.200000	0.004000	470.342000
600.200000	0.004000	470.924000
600.200000	0.004000	471.493000
600.200000	0.004000	472.073000
600.200000	0.004000	472.652000
600.200000	0.004000	473.223000
600.200000	0.004000	473.804000
600.200000	0.005000	474.381000
600.200000	0.005000	474.963000
600.200000	0.004000	475.541000
600.200000	0.004000	476.117000
600.200000	0.004000	476.696000
600.200000	0.004000	477.267000
600.200000	0.004000	477.847000
600.200000	0.004000	478.425000
600.200000	0.004000	479.005000
600.200000	0.004000	479.584000
600.200000	0.004000	480.161000
600.200000	0.004000	480.738000
600.200000	0.004000	481.317000
600.200000	0.004000	481.899000
600.200000	0.004000	482.476000
600.200000	0.004000	483.052000
600.200000	0.004000	483.630000
600.200000	0.004000	484.210000
600.200000	0.004000	484.785000
600.200000	0.004000	485.366000
600.200000	0.004000	485.944000
600.200000	0.004000	486.521000
600.200000	0.004000	487.099000
600.200000	0.004000	487.678000
600.200000	0.004000	488.256000
600.200000	0.004000	488.834000
600.200000	0.004000	489.413000
600.200000	0.004000	489.989000
600.200000	0.004000	490.568000
600.200000	0.004000	491.149000
600.200000	0.004000	491.728000
600.200000	0.004000	492.304000
600.200000	0.004000	492.883000
600.200000	0.004000	493.461000
600.200000	0.004000	494.041000
600.200000	0.004000	494.618000
600.200000	0.004000	495.195000
600.200000	0.004000	495.773000
600.200000	0.004000	496.351000
600.200000	0.003000	496.929000
600.200000	0.003000	497.509000
600.200000	0.003000	498.087000
600.200000	0.004000	498.663000
600.200000	0.004000	499.242000
600.200000	0.004000	499.823000
600.200000	0.004000	500.396000
600.200000	0.004000	500.979000
600.200000	0.004000	501.557000
600.200000	0.004000	502.134000
600.200000	0.004000	502.704000
600.200000	0.004000	503.275000
600.200000	0.004000	503.856000
600.200000	0.004000	504.434000
600.200000	0.003000	505.014000
600.200000	0.003000	505.594000
600.200000	0.004000	506.174000
600.200000	0.004000	506.744000
600.200000	0.004000	507.323000
600.200000	0.004000	507.903000
600.200000	0.004000	508.481000
600.200000	0.004000	509.057000
600.200000	0.004000	509.636000
600.200000	0.004000	510.209000
600.200000	0.004000	510.790000
600.200000	0.004000	511.367000
600.200000	0.004000	511.948000
600.200000	0.004000	512.525000
600.200000	0.004000	513.102000
600.200000	0.004000	513.675000
600.200000	0.003000	514.256000
600.200000	0.003000	514.827000
600.200000	0.004000	515.405000
600.200000	0.004000	515.985000
600.200000	0.004000	516.566000
600.200000	0.003000	517.144000
600.200000	0.003000	517.720000
600.200000	0.003000	518.299000
600.200000	0.003000	518.871000
600.200000	0.003000	519.451000
600.200000	0.003000	520.030000
600.200000	0.004000	520.610000
600.200000	0.004000	521.188000
600.200000	0.004000	521.763000
600.200000	0.004000	522.342000
600.200000	0.004000	522.921000
600.200000	0.004000	523.500000
600.200000	0.004000	524.080000
600.200000	0.004000	524.657000
600.200000	0.004000	525.228000
600.200000	0.004000	525.807000
600.200000	0.004000	526.386000
600.200000	0.004000	526.965000
600.200000	0.003000	527.544000
600.200000	0.003000	528.122000
600.200000	0.003000	528.699000
600.200000	0.004000	529.279000
600.200000	0.004000	529.856000
600.200000	0.004000	530.434000
600.200000	0.004000	531.014000
600.200000	0.004000	531.591000
600.200000	0.004000	532.171000
600.200000	0.004000	532.740000
600.200000	0.004000	533.320000
600.200000	0.003000	533.891000
600.200000	0.003000	534.472000
600.200000	0.003000	535.050000
600.200000	0.004000	535.631000
600.200000	0.004000	536.208000
600.200000	0.004000	536.786000
600.200000	0.004000	537.364000
600.200000	0.004000	537.944000
600.200000	0.004000	538.520000
600.200000	0.004000	539.100000
600.200000	0.004000	539.677000
600.200000	0.004000	540.253000
600.200000	0.004000	540.832000
600.200000	0.004000	541.411000
600.200000	0.003000	541.987000
600.200000	0.003000	542.566000
600.200000	0.003000	543.145000
600.200000	0.004000	543.721000
600.200000	0.004000	544.301000
600.200000	0.004000	544.873000
600.200000	0.004000	545.451000
600.700000	3.346000	546.033000
600.700000	3.346000	546.609000
600.700000	3.346000	547.189000
600.700000	2.058000	547.770000
599.200000	2.058000	548.345000
599.200000	0.527000	548.922000
599.200000	0.527000	549.501000
600.200000	0.527000	550.081000
600.200000	0.527000	550.656000
600.200000	0.117000	551.236000
600.200000	0.117000	551.814000
600.200000	0.117000	552.391000
600.200000	0.031000	552.972000
600.200000	0.031000	553.550000
600.200000	0.012000	554.127000
600.200000	0.012000	554.705000
600.200000	0.012000	555.286000
600.500000	0.666000	555.860000
600.500000	0.666000	556.441000
600.000000	0.810000	557.018000
600.000000	0.810000	557.594000
600.000000	0.159000	558.174000
600.000000	0.159000	558.746000
600.200000	0.159000	559.327000
600.200000	0.159000	559.905000
600.200000	0.032000	560.484000
